,Nordwest,Korall,Tasman,Süden,Südozean,Komplette Domäne,time
902,4.106386049088418e-06,8.892009231670115e-12,2.851674050230773e-09,6.531075618017302e-06,1.2409758495890254e-12,1.354945164982164e-06,2009-09-21 18:00:00
903,1.3205388743838423e-05,3.975088428668606e-12,3.8202319337291315e-09,1.1644813071065942e-05,1.0944849616152843e-12,2.8866367991969e-06,2009-09-21 21:00:00
904,1.0060891156817026e-05,9.67632031601087e-12,4.2638704876677976e-08,3.7079873649876406e-06,4.813919402997027e-13,1.3939516007883307e-06,2009-09-22 00:00:00
905,9.410691828009905e-06,8.196638960314668e-11,1.2478133678010934e-07,1.7282253330289557e-06,3.460441963629247e-14,1.0429001795538623e-06,2009-09-22 03:00:00
906,1.8616090937794217e-05,1.746804137529671e-10,2.0708354718380594e-07,8.041136983316861e-07,8.30575437144342e-14,1.6465863924717944e-06,2009-09-22 06:00:00
907,2.102292278606196e-05,1.8889564887219869e-10,3.3689521656506687e-07,1.0528656268141598e-07,2.1517843597778734e-13,1.7483446480662683e-06,2009-09-22 09:00:00
908,2.1798670688022986e-05,1.4607608887984407e-10,4.0897229049611915e-07,9.314905217395328e-10,4.728802359935944e-13,1.8045082461533228e-06,2009-09-22 12:00:00
909,2.215017893252013e-05,1.905555128921043e-10,3.6672730163883617e-07,1.812275563159884e-09,5.314846956620201e-13,1.8266516058741258e-06,2009-09-22 15:00:00
910,1.51658266175444e-05,2.679153875703587e-10,4.6008976911049804e-07,1.515704867498621e-09,5.453368000982842e-13,1.2811190603535177e-06,2009-09-22 18:00:00
911,6.657303099308437e-06,2.0890549419376276e-08,2.02049511220725e-06,2.5766032060946235e-12,9.923306519411106e-13,8.301238606377201e-07,2009-09-22 21:00:00
912,4.574697542139701e-05,4.627475333317757e-06,4.313795195900117e-05,2.834082751427369e-12,1.8308025131250005e-12,1.0723146244762703e-05,2009-09-23 00:00:00
913,0.0003389073335238871,8.894322208326324e-05,0.00012419071848963816,5.670700461937423e-13,3.70565279697728e-12,6.039623694841737e-05,2009-09-23 03:00:00
914,0.0006068599532075941,0.00017990765720321016,0.00011813732401445662,3.5082705438532674e-13,6.3821650003143e-12,9.652956744767729e-05,2009-09-23 06:00:00
915,0.0008245656358727448,0.0001623266629166653,7.709725317301316e-05,2.975068059352144e-14,1.0122438151628047e-11,0.00010498331781018269,2009-09-23 09:00:00
916,0.0009030095170232186,0.00016354485521840643,4.452129862377431e-05,6.228159724328274e-15,1.8057310419922747e-11,0.00010673660789441013,2009-09-23 12:00:00
917,0.0009659840560053717,0.00019428996055811438,1.9339974337421375e-05,5.463112827734885e-15,7.485775685861743e-11,0.00011337880233125124,2009-09-23 15:00:00
918,0.0010543497478504463,0.00015562658096021783,5.008686222625405e-06,4.5292814577423004e-15,2.1229596590706395e-10,0.00011175462994877889,2009-09-23 18:00:00
919,0.0010675058847577177,0.0001227453422244209,1.4662073453609907e-06,4.286726781116619e-15,5.391819945091136e-10,0.00010666735972994753,2009-09-23 21:00:00
920,0.0008866257744214616,0.0001069215922671928,6.195426713552194e-07,3.809015060251378e-15,9.687621878644528e-10,8.93590844092105e-05,2009-09-24 00:00:00
921,0.000721942572623599,0.00011221849555052774,2.593844685140927e-07,3.3414417053035874e-15,1.948798501551946e-09,7.703258025695124e-05,2009-09-24 03:00:00
922,0.0007091816815386034,0.0001049582102769958,1.0498292989991637e-07,3.850751051595845e-15,2.2928377859278043e-09,7.47468214195213e-05,2009-09-24 06:00:00
923,0.0007145686164523196,8.145999626968388e-05,2.275394271892413e-08,4.615693200599315e-15,4.3421173705121794e-09,7.114475157329125e-05,2009-09-24 09:00:00
924,0.0006755239640104363,5.500848809418516e-05,1.0970099833569278e-08,4.555808747052581e-15,7.549816695058326e-09,6.349060663784558e-05,2009-09-24 12:00:00
925,0.0005854735463310641,3.606905140597215e-05,3.5235556700781468e-09,4.2051522290671086e-15,9.884643338580064e-09,5.30409402151381e-05,2009-09-24 15:00:00
926,0.0004840836708733249,2.631757383595035e-05,2.2732317417723047e-09,4.330575300654081e-15,9.856227321443505e-09,4.32560515861517e-05,2009-09-24 18:00:00
927,0.00039195619751978704,1.8866154313607243e-05,9.83600446606297e-10,4.914236332346938e-15,8.792111196259063e-09,3.460615731917854e-05,2009-09-24 21:00:00
928,0.00035022820670389863,1.4266203386449335e-05,7.788886340317067e-10,1.0166228924637722e-13,1.2246488446357752e-08,3.048131761387267e-05,2009-09-25 00:00:00
929,0.0002953373992855194,9.228406811640752e-06,5.181172903398568e-10,3.294676191459902e-11,1.843681934373273e-08,2.5228357634414924e-05,2009-09-25 03:00:00
930,0.00026607343704617103,6.257040787671174e-06,4.0067895024617084e-10,5.772331226217251e-11,1.6088846052127695e-08,2.2376175404422216e-05,2009-09-25 06:00:00
931,0.00025654507995190003,4.2761083881441014e-06,1.5511858734242485e-10,3.6126311424975205e-11,1.2984327326462683e-08,2.1273812042052474e-05,2009-09-25 09:00:00
932,0.0002708440755726435,3.217985556647883e-06,1.0717076093780606e-10,5.389044718336597e-13,2.9438511572716337e-08,2.2243382580048808e-05,2009-09-25 12:00:00
933,0.00027319336204495036,2.1921974649967203e-06,1.0955072129297e-09,1.156311097746657e-14,2.2412560505546108e-08,2.2253835274019613e-05,2009-09-25 15:00:00
934,0.00026209447613241105,1.311274229365647e-06,1.021898110459209e-08,7.904403400865514e-15,3.3696186311910386e-08,2.1219478000385267e-05,2009-09-25 18:00:00
935,0.0002451466137128923,7.42669733574749e-07,1.0630163700199126e-07,7.165589794080037e-15,1.043314494926622e-07,1.980367555987628e-05,2009-09-25 21:00:00
936,0.00021460186888943667,1.889504330669154e-07,1.3895492485220056e-06,1.5422934947507527e-14,1.3693937752407268e-07,1.7462079942240283e-05,2009-09-26 00:00:00
937,0.00017625217137362016,2.689103562195916e-07,6.875586461007489e-06,2.720161496518396e-13,2.080980250496172e-07,1.5228142888187111e-05,2009-09-26 03:00:00
938,0.0001405268051823411,8.116994595249626e-07,1.532102289751808e-05,1.3356723057764349e-12,3.194730910843012e-07,1.3726667737994421e-05,2009-09-26 06:00:00
939,0.00013120434160047802,2.9668539742773622e-06,1.7172892665973367e-05,2.1487996671922225e-12,3.520159076302124e-07,1.3629836170046233e-05,2009-09-26 09:00:00
940,0.00014199868599540038,8.68063331840955e-06,8.006782779544815e-06,6.829598171675618e-12,2.923039736923347e-07,1.411853444930446e-05,2009-09-26 12:00:00
941,0.0009938422477410325,8.208571465458638e-06,2.3894623036925946e-06,2.3154945216323535e-12,2.784744814366853e-07,8.140225887360179e-05,2009-09-26 15:00:00
942,0.004776326607147732,5.516092339818312e-06,7.352730867751048e-07,1.7566003104937568e-12,3.0274264911017357e-07,0.0003834797249733435,2009-09-26 18:00:00
943,0.00686630283615338,5.720425624897429e-06,5.55391301126637e-07,1.1509598968637989e-11,2.7514094417389766e-07,0.0005507719296183097,2009-09-26 21:00:00
944,0.00496133544838468,7.702135912050316e-06,6.659663638777597e-07,2.260302272692096e-11,3.2922749754229587e-07,0.00039865799875025965,2009-09-27 00:00:00
945,0.0028417189588562644,9.704072617852568e-06,8.509002624014302e-07,1.8758996447598826e-11,4.85536610376703e-07,0.00022941524714706934,2009-09-27 03:00:00
946,0.0018986276385727651,1.0384196959128094e-05,8.958549671163636e-07,1.2450287906108687e-10,6.279216241213286e-07,0.00015409801222070763,2009-09-27 06:00:00
947,0.0014908650127917764,9.645647314987634e-06,5.92785928082825e-07,2.691215089220729e-10,7.237040840806934e-07,0.00012132308327492693,2009-09-27 09:00:00
948,0.001285190628019315,8.08833686636298e-06,3.800280973585984e-07,2.569891625398751e-10,7.30699054412931e-07,0.00010456579433852544,2009-09-27 12:00:00
949,0.0011557421091659339,5.832315587258559e-06,2.4579532682761416e-07,8.457186676289273e-11,6.776826583690662e-07,9.378031690139595e-05,2009-09-27 15:00:00
950,0.001104031525251246,3.7502702771492836e-06,2.6753888969187654e-07,1.010289895551942e-11,6.860357239823644e-07,8.929092005011023e-05,2009-09-27 18:00:00
951,0.0011208473797270475,2.519155574915241e-06,2.3822400258382282e-07,1.5178206261708312e-12,7.200525473565225e-07,9.043347125389141e-05,2009-09-27 21:00:00
952,0.0011309665165750104,1.8646012036580196e-06,2.2947656784230674e-07,1.9150673423970905e-12,8.51438284155738e-07,9.117484689900858e-05,2009-09-28 00:00:00
953,0.0011089512071454429,1.2497810635814806e-06,2.9380075825701626e-07,2.5246785557338598e-12,1.0336624926906932e-06,8.9377976946999e-05,2009-09-28 03:00:00
954,0.0011112702247173818,7.838730745148128e-07,3.646683370495042e-07,6.978813663540341e-12,1.1412020006180893e-06,8.953028344033757e-05,2009-09-28 06:00:00
955,0.0011607879976089747,5.734182371187525e-07,3.195895936968353e-07,2.3918154624540052e-11,1.0588736154769279e-06,9.342444798605357e-05,2009-09-28 09:00:00
956,0.0012012164375994738,4.431723822709321e-07,2.386711937850533e-07,3.1247974965676214e-11,7.678444216211925e-07,9.652634093463338e-05,2009-09-28 12:00:00
957,0.0011798334262401503,3.607742300919955e-07,1.724397807276306e-07,5.0402100246047935e-11,3.809222412192939e-07,9.465790527947402e-05,2009-09-28 15:00:00
958,0.0011310521802132048,2.825125592152591e-07,1.2370148520319771e-07,8.772803010980328e-11,2.2511722040128074e-07,9.067947453461629e-05,2009-09-28 18:00:00
959,0.0010903278495728577,2.209687683404797e-07,1.061697311674529e-07,7.253827464861132e-10,1.9605935327359292e-07,8.73966482867594e-05,2009-09-28 21:00:00
960,0.0010083490301519616,1.9618832916619891e-07,8.416370484160807e-08,4.7700772126214804e-09,1.604915288516207e-07,8.08155931607716e-05,2009-09-29 00:00:00
961,0.0008526629841217324,1.7590567610148662e-07,8.605303201465929e-08,1.5417921449468257e-08,1.5776048999735417e-07,6.835103266035316e-05,2009-09-29 03:00:00
962,0.0007406082678131639,1.594729327152455e-07,1.031164770059945e-07,3.590637296322319e-08,1.3336432417414554e-07,5.9376750768401924e-05,2009-09-29 06:00:00
963,0.0006755831981381749,1.3694785179329152e-07,1.0381547417125796e-07,6.347882446167208e-08,1.0977480163495127e-07,5.4164980399856295e-05,2009-09-29 09:00:00
964,0.0006155381332758817,1.0368272707053317e-07,1.0766146926930243e-07,1.2677985941471455e-07,8.569651215179865e-08,4.935621676951339e-05,2009-09-29 12:00:00
965,0.0005445101849692116,6.078850942902037e-08,9.283075622368689e-08,7.5181857661542e-07,7.39863859638113e-08,4.375515715368165e-05,2009-09-29 15:00:00
966,0.0004600287511354771,3.2481735900531394e-08,8.875441923760707e-08,7.907585228823084e-06,5.6773443134474e-08,3.8104821414716986e-05,2009-09-29 18:00:00
967,0.0003718306857774002,1.4585245740708235e-08,7.03963413295527e-08,1.6975298333320683e-05,3.621148933489019e-08,3.245630803411766e-05,2009-09-29 21:00:00
968,0.0003021024312296638,8.955031766277765e-09,5.871790612501531e-08,2.3966352617533307e-05,1.8738406775351238e-08,2.7963537556609912e-05,2009-09-30 00:00:00
969,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 03:00:00
970,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 06:00:00
971,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 09:00:00
972,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 12:00:00
973,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 15:00:00
974,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 18:00:00
975,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-30 21:00:00
976,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 00:00:00
977,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 03:00:00
978,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 06:00:00
979,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 09:00:00
980,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 12:00:00
981,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 15:00:00
982,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 18:00:00
983,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01 21:00:00
984,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 00:00:00
985,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 03:00:00
986,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 06:00:00
987,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 09:00:00
988,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 12:00:00
989,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 15:00:00
990,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 18:00:00
991,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-02 21:00:00
992,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 00:00:00
993,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 03:00:00
994,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 06:00:00
995,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 09:00:00
996,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 12:00:00
997,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 15:00:00
998,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 18:00:00
999,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-03 21:00:00
1000,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 00:00:00
1001,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 03:00:00
1002,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 06:00:00
1003,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 09:00:00
1004,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 12:00:00
1005,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 15:00:00
1006,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 18:00:00
1007,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-04 21:00:00
1008,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 00:00:00
1009,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 03:00:00
1010,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 06:00:00
1011,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 09:00:00
1012,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 12:00:00
1013,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 15:00:00
1014,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 18:00:00
1015,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-05 21:00:00
1016,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 00:00:00
1017,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 03:00:00
1018,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 06:00:00
1019,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 09:00:00
1020,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 12:00:00
1021,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 15:00:00
1022,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 18:00:00
1023,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06 21:00:00
1024,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 00:00:00
1025,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 03:00:00
1026,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 06:00:00
1027,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 09:00:00
1028,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 12:00:00
1029,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 15:00:00
1030,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 18:00:00
1031,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07 21:00:00
1032,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 00:00:00
1033,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 03:00:00
1034,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 06:00:00
1035,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 09:00:00
1036,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 12:00:00
1037,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 15:00:00
1038,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 18:00:00
1039,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-08 21:00:00
1040,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 00:00:00
1041,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 03:00:00
1042,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 06:00:00
1043,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 09:00:00
1044,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 12:00:00
1045,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 15:00:00
1046,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 18:00:00
1047,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-09 21:00:00
1048,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 00:00:00
1049,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 03:00:00
1050,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 06:00:00
1051,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 09:00:00
1052,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 12:00:00
1053,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 15:00:00
1054,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 18:00:00
1055,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-10 21:00:00
1056,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 00:00:00
1057,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 03:00:00
1058,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 06:00:00
1059,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 09:00:00
1060,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 12:00:00
1061,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 15:00:00
1062,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 18:00:00
1063,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-11 21:00:00
1064,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-12 00:00:00
1065,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-12 03:00:00
1066,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-12 06:00:00
1067,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-12 09:00:00
1068,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-12 12:00:00
1069,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-12 15:00:00
